INFO 2024-09-08 20:51:05,590 autoreload Watching for file changes with StatReloader
DEBUG 2024-09-08 20:57:11,713 utils (0.002) SELECT "books_book"."id", "books_book"."isbn", "books_book"."title", "books_book"."author_id", "books_book"."copyright", "books_book"."publisher_id", "books_book"."edition", "books_book"."category", "books_book"."genre_id", "books_book"."language", "books_book"."comments", "books_book"."cover_image", "books_book"."collection_id", "books_book"."volume_number", "books_book"."section_id", "books_book"."user_id", "books_book"."created", "books_book"."modified" FROM "books_book" WHERE "books_book"."id" = 5 LIMIT 21; args=(5,); alias=default
DEBUG 2024-09-08 20:57:11,717 utils (0.003) SELECT "books_rating"."id", "books_rating"."book_id", "books_rating"."rating", "books_rating"."user_id", "books_rating"."created", "books_rating"."modified" FROM "books_rating" WHERE ("books_rating"."book_id" = 5 AND "books_rating"."user_id" = 2) LIMIT 21; args=(5, 2); alias=default
DEBUG 2024-09-08 20:57:11,728 utils (0.010) UPDATE "books_rating" SET "book_id" = 5, "rating" = 4, "user_id" = 2, "created" = '2024-09-01T20:26:59.979469+00:00'::timestamptz, "modified" = '2024-09-08T20:57:11.718469+00:00'::timestamptz WHERE "books_rating"."id" = 5; args=(5, 4, 2, datetime.datetime(2024, 9, 1, 20, 26, 59, 979469, tzinfo=datetime.timezone.utc), datetime.datetime(2024, 9, 8, 20, 57, 11, 718469, tzinfo=datetime.timezone.utc), 5); alias=default
INFO 2024-09-08 20:57:11,731 basehttp "POST /book/5/rate/ HTTP/1.1" 200 30
DEBUG 2024-09-08 20:57:21,407 utils (0.002) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-09-08T20:57:21.377144+00:00'::timestamptz AND "django_session"."session_key" = '8fszyxt80g5535h8oxegl7kgzqmqo2y0') LIMIT 21; args=(datetime.datetime(2024, 9, 8, 20, 57, 21, 377144, tzinfo=datetime.timezone.utc), '8fszyxt80g5535h8oxegl7kgzqmqo2y0'); alias=default
DEBUG 2024-09-08 20:57:21,412 utils (0.001) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2 LIMIT 21; args=(2,); alias=default
DEBUG 2024-09-08 20:57:21,420 utils (0.002) SELECT COUNT(*) AS "__count" FROM "books_book" WHERE (COALESCE((SELECT U0."rating" FROM "books_rating" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), 0) >= 3 AND COALESCE((SELECT U0."status" FROM "books_status" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), '') IN ('t', 'a', 'l', 'f')); args=(2, 0, 3, 2, '', 't', 'a', 'l', 'f'); alias=default
DEBUG 2024-09-08 20:57:21,424 utils (0.000) SELECT "accounts_profile"."id", "accounts_profile"."user_id", "accounts_profile"."avatar" FROM "accounts_profile" WHERE "accounts_profile"."user_id" = 2 LIMIT 21; args=(2,); alias=default
DEBUG 2024-09-08 20:57:21,427 utils (0.001) SELECT "books_book"."id", "books_book"."isbn", "books_book"."title", "books_book"."author_id", "books_book"."copyright", "books_book"."publisher_id", "books_book"."edition", "books_book"."category", "books_book"."genre_id", "books_book"."language", "books_book"."comments", "books_book"."cover_image", "books_book"."collection_id", "books_book"."volume_number", "books_book"."section_id", "books_book"."user_id", "books_book"."created", "books_book"."modified", COALESCE((SELECT U0."rating" FROM "books_rating" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), 0) AS "rating", COALESCE((SELECT U0."status" FROM "books_status" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), '') AS "status" FROM "books_book" WHERE (COALESCE((SELECT U0."rating" FROM "books_rating" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), 0) >= 3 AND COALESCE((SELECT U0."status" FROM "books_status" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), '') IN ('t', 'a', 'l', 'f')) ORDER BY 19 DESC; args=(2, 0, 2, '', 2, 0, 3, 2, '', 't', 'a', 'l', 'f'); alias=default
DEBUG 2024-09-08 20:57:21,429 utils (0.000) SELECT "books_author"."id", "books_author"."name", "books_author"."date_of_birth", "books_author"."date_of_death", "books_author"."headshot", "books_author"."summary", "books_author"."user_id", "books_author"."created", "books_author"."modified" FROM "books_author" WHERE "books_author"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-09-08 20:57:21,430 utils (0.000) SELECT "books_genre"."id", "books_genre"."name", "books_genre"."description", "books_genre"."user_id", "books_genre"."created", "books_genre"."modified" FROM "books_genre" WHERE "books_genre"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-09-08 20:57:21,431 utils (0.000) SELECT "books_author"."id", "books_author"."name", "books_author"."date_of_birth", "books_author"."date_of_death", "books_author"."headshot", "books_author"."summary", "books_author"."user_id", "books_author"."created", "books_author"."modified" FROM "books_author" WHERE "books_author"."id" = 2 LIMIT 21; args=(2,); alias=default
INFO 2024-09-08 20:57:21,433 basehttp "GET /library/favourites HTTP/1.1" 200 13610
DEBUG 2024-09-08 20:57:26,999 utils (0.004) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-09-08T20:57:26.969926+00:00'::timestamptz AND "django_session"."session_key" = '8fszyxt80g5535h8oxegl7kgzqmqo2y0') LIMIT 21; args=(datetime.datetime(2024, 9, 8, 20, 57, 26, 969926, tzinfo=datetime.timezone.utc), '8fszyxt80g5535h8oxegl7kgzqmqo2y0'); alias=default
DEBUG 2024-09-08 20:57:27,003 utils (0.002) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2 LIMIT 21; args=(2,); alias=default
DEBUG 2024-09-08 20:57:27,008 utils (0.002) SELECT "books_book"."id", "books_book"."isbn", "books_book"."title", "books_book"."author_id", "books_book"."copyright", "books_book"."publisher_id", "books_book"."edition", "books_book"."category", "books_book"."genre_id", "books_book"."language", "books_book"."comments", "books_book"."cover_image", "books_book"."collection_id", "books_book"."volume_number", "books_book"."section_id", "books_book"."user_id", "books_book"."created", "books_book"."modified" FROM "books_book" WHERE "books_book"."id" = 5 LIMIT 21; args=(5,); alias=default
DEBUG 2024-09-08 20:57:27,010 utils (0.001) SELECT "books_rating"."id", "books_rating"."book_id", "books_rating"."rating", "books_rating"."user_id", "books_rating"."created", "books_rating"."modified" FROM "books_rating" WHERE ("books_rating"."book_id" = 5 AND "books_rating"."user_id" = 2) LIMIT 21; args=(5, 2); alias=default
DEBUG 2024-09-08 20:57:27,016 utils (0.004) UPDATE "books_rating" SET "book_id" = 5, "rating" = 3, "user_id" = 2, "created" = '2024-09-01T20:26:59.979469+00:00'::timestamptz, "modified" = '2024-09-08T20:57:27.012027+00:00'::timestamptz WHERE "books_rating"."id" = 5; args=(5, 3, 2, datetime.datetime(2024, 9, 1, 20, 26, 59, 979469, tzinfo=datetime.timezone.utc), datetime.datetime(2024, 9, 8, 20, 57, 27, 12027, tzinfo=datetime.timezone.utc), 5); alias=default
INFO 2024-09-08 20:57:27,017 basehttp "POST /book/5/rate/ HTTP/1.1" 200 30
DEBUG 2024-09-08 20:57:28,894 utils (0.005) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-09-08T20:57:28.794669+00:00'::timestamptz AND "django_session"."session_key" = '8fszyxt80g5535h8oxegl7kgzqmqo2y0') LIMIT 21; args=(datetime.datetime(2024, 9, 8, 20, 57, 28, 794669, tzinfo=datetime.timezone.utc), '8fszyxt80g5535h8oxegl7kgzqmqo2y0'); alias=default
DEBUG 2024-09-08 20:57:28,911 utils (0.002) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2 LIMIT 21; args=(2,); alias=default
DEBUG 2024-09-08 20:57:28,918 utils (0.003) SELECT COUNT(*) AS "__count" FROM "books_book" WHERE (COALESCE((SELECT U0."rating" FROM "books_rating" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), 0) >= 3 AND COALESCE((SELECT U0."status" FROM "books_status" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), '') IN ('t', 'a', 'l', 'f')); args=(2, 0, 3, 2, '', 't', 'a', 'l', 'f'); alias=default
DEBUG 2024-09-08 20:57:28,920 utils (0.000) SELECT "accounts_profile"."id", "accounts_profile"."user_id", "accounts_profile"."avatar" FROM "accounts_profile" WHERE "accounts_profile"."user_id" = 2 LIMIT 21; args=(2,); alias=default
DEBUG 2024-09-08 20:57:28,923 utils (0.001) SELECT "books_book"."id", "books_book"."isbn", "books_book"."title", "books_book"."author_id", "books_book"."copyright", "books_book"."publisher_id", "books_book"."edition", "books_book"."category", "books_book"."genre_id", "books_book"."language", "books_book"."comments", "books_book"."cover_image", "books_book"."collection_id", "books_book"."volume_number", "books_book"."section_id", "books_book"."user_id", "books_book"."created", "books_book"."modified", COALESCE((SELECT U0."rating" FROM "books_rating" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), 0) AS "rating", COALESCE((SELECT U0."status" FROM "books_status" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), '') AS "status" FROM "books_book" WHERE (COALESCE((SELECT U0."rating" FROM "books_rating" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), 0) >= 3 AND COALESCE((SELECT U0."status" FROM "books_status" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), '') IN ('t', 'a', 'l', 'f')) ORDER BY 19 DESC; args=(2, 0, 2, '', 2, 0, 3, 2, '', 't', 'a', 'l', 'f'); alias=default
DEBUG 2024-09-08 20:57:28,924 utils (0.000) SELECT "books_author"."id", "books_author"."name", "books_author"."date_of_birth", "books_author"."date_of_death", "books_author"."headshot", "books_author"."summary", "books_author"."user_id", "books_author"."created", "books_author"."modified" FROM "books_author" WHERE "books_author"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-09-08 20:57:28,925 utils (0.000) SELECT "books_genre"."id", "books_genre"."name", "books_genre"."description", "books_genre"."user_id", "books_genre"."created", "books_genre"."modified" FROM "books_genre" WHERE "books_genre"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-09-08 20:57:28,927 utils (0.000) SELECT "books_author"."id", "books_author"."name", "books_author"."date_of_birth", "books_author"."date_of_death", "books_author"."headshot", "books_author"."summary", "books_author"."user_id", "books_author"."created", "books_author"."modified" FROM "books_author" WHERE "books_author"."id" = 2 LIMIT 21; args=(2,); alias=default
INFO 2024-09-08 20:57:28,928 basehttp "GET /library/favourites HTTP/1.1" 200 13603
DEBUG 2024-09-08 20:57:31,106 utils (0.002) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-09-08T20:57:31.030016+00:00'::timestamptz AND "django_session"."session_key" = '8fszyxt80g5535h8oxegl7kgzqmqo2y0') LIMIT 21; args=(datetime.datetime(2024, 9, 8, 20, 57, 31, 30016, tzinfo=datetime.timezone.utc), '8fszyxt80g5535h8oxegl7kgzqmqo2y0'); alias=default
DEBUG 2024-09-08 20:57:31,108 utils (0.001) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2 LIMIT 21; args=(2,); alias=default
DEBUG 2024-09-08 20:57:31,115 utils (0.002) SELECT COUNT(*) AS "__count" FROM "books_book" WHERE (COALESCE((SELECT U0."rating" FROM "books_rating" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), 0) >= 3 AND COALESCE((SELECT U0."status" FROM "books_status" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), '') IN ('t', 'a', 'l', 'f')); args=(2, 0, 3, 2, '', 't', 'a', 'l', 'f'); alias=default
DEBUG 2024-09-08 20:57:31,117 utils (0.000) SELECT "accounts_profile"."id", "accounts_profile"."user_id", "accounts_profile"."avatar" FROM "accounts_profile" WHERE "accounts_profile"."user_id" = 2 LIMIT 21; args=(2,); alias=default
DEBUG 2024-09-08 20:57:31,120 utils (0.001) SELECT "books_book"."id", "books_book"."isbn", "books_book"."title", "books_book"."author_id", "books_book"."copyright", "books_book"."publisher_id", "books_book"."edition", "books_book"."category", "books_book"."genre_id", "books_book"."language", "books_book"."comments", "books_book"."cover_image", "books_book"."collection_id", "books_book"."volume_number", "books_book"."section_id", "books_book"."user_id", "books_book"."created", "books_book"."modified", COALESCE((SELECT U0."rating" FROM "books_rating" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), 0) AS "rating", COALESCE((SELECT U0."status" FROM "books_status" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), '') AS "status" FROM "books_book" WHERE (COALESCE((SELECT U0."rating" FROM "books_rating" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), 0) >= 3 AND COALESCE((SELECT U0."status" FROM "books_status" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), '') IN ('t', 'a', 'l', 'f')) ORDER BY 19 DESC; args=(2, 0, 2, '', 2, 0, 3, 2, '', 't', 'a', 'l', 'f'); alias=default
DEBUG 2024-09-08 20:57:31,121 utils (0.000) SELECT "books_author"."id", "books_author"."name", "books_author"."date_of_birth", "books_author"."date_of_death", "books_author"."headshot", "books_author"."summary", "books_author"."user_id", "books_author"."created", "books_author"."modified" FROM "books_author" WHERE "books_author"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-09-08 20:57:31,123 utils (0.000) SELECT "books_genre"."id", "books_genre"."name", "books_genre"."description", "books_genre"."user_id", "books_genre"."created", "books_genre"."modified" FROM "books_genre" WHERE "books_genre"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-09-08 20:57:31,124 utils (0.000) SELECT "books_author"."id", "books_author"."name", "books_author"."date_of_birth", "books_author"."date_of_death", "books_author"."headshot", "books_author"."summary", "books_author"."user_id", "books_author"."created", "books_author"."modified" FROM "books_author" WHERE "books_author"."id" = 2 LIMIT 21; args=(2,); alias=default
INFO 2024-09-08 20:57:31,127 basehttp "GET /library/favourites HTTP/1.1" 200 13603
DEBUG 2024-09-08 20:57:35,566 utils (0.004) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-09-08T20:57:35.542391+00:00'::timestamptz AND "django_session"."session_key" = '8fszyxt80g5535h8oxegl7kgzqmqo2y0') LIMIT 21; args=(datetime.datetime(2024, 9, 8, 20, 57, 35, 542391, tzinfo=datetime.timezone.utc), '8fszyxt80g5535h8oxegl7kgzqmqo2y0'); alias=default
DEBUG 2024-09-08 20:57:35,569 utils (0.001) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2 LIMIT 21; args=(2,); alias=default
DEBUG 2024-09-08 20:57:35,573 utils (0.001) SELECT "books_book"."id", "books_book"."isbn", "books_book"."title", "books_book"."author_id", "books_book"."copyright", "books_book"."publisher_id", "books_book"."edition", "books_book"."category", "books_book"."genre_id", "books_book"."language", "books_book"."comments", "books_book"."cover_image", "books_book"."collection_id", "books_book"."volume_number", "books_book"."section_id", "books_book"."user_id", "books_book"."created", "books_book"."modified" FROM "books_book" WHERE "books_book"."id" = 3 LIMIT 21; args=(3,); alias=default
DEBUG 2024-09-08 20:57:35,575 utils (0.002) SELECT "books_rating"."id", "books_rating"."book_id", "books_rating"."rating", "books_rating"."user_id", "books_rating"."created", "books_rating"."modified" FROM "books_rating" WHERE ("books_rating"."book_id" = 3 AND "books_rating"."user_id" = 2) LIMIT 21; args=(3, 2); alias=default
DEBUG 2024-09-08 20:57:35,581 utils (0.005) UPDATE "books_rating" SET "book_id" = 3, "rating" = 2, "user_id" = 2, "created" = '2024-09-01T09:37:23.386793+00:00'::timestamptz, "modified" = '2024-09-08T20:57:35.576513+00:00'::timestamptz WHERE "books_rating"."id" = 3; args=(3, 2, 2, datetime.datetime(2024, 9, 1, 9, 37, 23, 386793, tzinfo=datetime.timezone.utc), datetime.datetime(2024, 9, 8, 20, 57, 35, 576513, tzinfo=datetime.timezone.utc), 3); alias=default
INFO 2024-09-08 20:57:35,583 basehttp "POST /book/3/rate/ HTTP/1.1" 200 30
DEBUG 2024-09-08 20:57:37,084 utils (0.002) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-09-08T20:57:37.059923+00:00'::timestamptz AND "django_session"."session_key" = '8fszyxt80g5535h8oxegl7kgzqmqo2y0') LIMIT 21; args=(datetime.datetime(2024, 9, 8, 20, 57, 37, 59923, tzinfo=datetime.timezone.utc), '8fszyxt80g5535h8oxegl7kgzqmqo2y0'); alias=default
DEBUG 2024-09-08 20:57:37,086 utils (0.001) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2 LIMIT 21; args=(2,); alias=default
DEBUG 2024-09-08 20:57:37,094 utils (0.003) SELECT COUNT(*) AS "__count" FROM "books_book" WHERE (COALESCE((SELECT U0."rating" FROM "books_rating" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), 0) >= 3 AND COALESCE((SELECT U0."status" FROM "books_status" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), '') IN ('t', 'a', 'l', 'f')); args=(2, 0, 3, 2, '', 't', 'a', 'l', 'f'); alias=default
DEBUG 2024-09-08 20:57:37,097 utils (0.001) SELECT "accounts_profile"."id", "accounts_profile"."user_id", "accounts_profile"."avatar" FROM "accounts_profile" WHERE "accounts_profile"."user_id" = 2 LIMIT 21; args=(2,); alias=default
DEBUG 2024-09-08 20:57:37,102 utils (0.002) SELECT "books_book"."id", "books_book"."isbn", "books_book"."title", "books_book"."author_id", "books_book"."copyright", "books_book"."publisher_id", "books_book"."edition", "books_book"."category", "books_book"."genre_id", "books_book"."language", "books_book"."comments", "books_book"."cover_image", "books_book"."collection_id", "books_book"."volume_number", "books_book"."section_id", "books_book"."user_id", "books_book"."created", "books_book"."modified", COALESCE((SELECT U0."rating" FROM "books_rating" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), 0) AS "rating", COALESCE((SELECT U0."status" FROM "books_status" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), '') AS "status" FROM "books_book" WHERE (COALESCE((SELECT U0."rating" FROM "books_rating" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), 0) >= 3 AND COALESCE((SELECT U0."status" FROM "books_status" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), '') IN ('t', 'a', 'l', 'f')) ORDER BY 19 DESC; args=(2, 0, 2, '', 2, 0, 3, 2, '', 't', 'a', 'l', 'f'); alias=default
DEBUG 2024-09-08 20:57:37,109 utils (0.005) SELECT "books_author"."id", "books_author"."name", "books_author"."date_of_birth", "books_author"."date_of_death", "books_author"."headshot", "books_author"."summary", "books_author"."user_id", "books_author"."created", "books_author"."modified" FROM "books_author" WHERE "books_author"."id" = 2 LIMIT 21; args=(2,); alias=default
INFO 2024-09-08 20:57:37,113 basehttp "GET /library/favourites HTTP/1.1" 200 8861
DEBUG 2024-09-08 20:57:39,866 utils (0.004) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-09-08T20:57:39.842153+00:00'::timestamptz AND "django_session"."session_key" = '8fszyxt80g5535h8oxegl7kgzqmqo2y0') LIMIT 21; args=(datetime.datetime(2024, 9, 8, 20, 57, 39, 842153, tzinfo=datetime.timezone.utc), '8fszyxt80g5535h8oxegl7kgzqmqo2y0'); alias=default
DEBUG 2024-09-08 20:57:39,872 utils (0.002) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2 LIMIT 21; args=(2,); alias=default
DEBUG 2024-09-08 20:57:39,875 utils (0.001) SELECT "accounts_profile"."id", "accounts_profile"."user_id", "accounts_profile"."avatar" FROM "accounts_profile" WHERE "accounts_profile"."user_id" = 2 LIMIT 21; args=(2,); alias=default
DEBUG 2024-09-08 20:57:39,881 utils (0.004) SELECT "books_book"."id", "books_book"."isbn", "books_book"."title", "books_book"."author_id", "books_book"."copyright", "books_book"."publisher_id", "books_book"."edition", "books_book"."category", "books_book"."genre_id", "books_book"."language", "books_book"."comments", "books_book"."cover_image", "books_book"."collection_id", "books_book"."volume_number", "books_book"."section_id", "books_book"."user_id", "books_book"."created", "books_book"."modified", COALESCE((SELECT U0."rating" FROM "books_rating" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), 0) AS "rating", COALESCE((SELECT U0."status" FROM "books_status" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), '') AS "status" FROM "books_book" WHERE COALESCE((SELECT U0."status" FROM "books_status" U0 WHERE (U0."book_id" = ("books_book"."id") AND U0."user_id" = 2) ORDER BY U0."created" DESC LIMIT 1), '') IN ('t', 'a', 'r', 'l', 'f', 'n') ORDER BY "books_book"."title" ASC; args=(2, 0, 2, '', 2, '', 't', 'a', 'r', 'l', 'f', 'n'); alias=default
DEBUG 2024-09-08 20:57:39,883 utils (0.001) SELECT "books_author"."id", "books_author"."name", "books_author"."date_of_birth", "books_author"."date_of_death", "books_author"."headshot", "books_author"."summary", "books_author"."user_id", "books_author"."created", "books_author"."modified" FROM "books_author" WHERE "books_author"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-09-08 20:57:39,884 utils (0.000) SELECT "books_genre"."id", "books_genre"."name", "books_genre"."description", "books_genre"."user_id", "books_genre"."created", "books_genre"."modified" FROM "books_genre" WHERE "books_genre"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-09-08 20:57:39,885 utils (0.000) SELECT "books_author"."id", "books_author"."name", "books_author"."date_of_birth", "books_author"."date_of_death", "books_author"."headshot", "books_author"."summary", "books_author"."user_id", "books_author"."created", "books_author"."modified" FROM "books_author" WHERE "books_author"."id" = 2 LIMIT 21; args=(2,); alias=default
DEBUG 2024-09-08 20:57:39,887 utils (0.000) SELECT "books_author"."id", "books_author"."name", "books_author"."date_of_birth", "books_author"."date_of_death", "books_author"."headshot", "books_author"."summary", "books_author"."user_id", "books_author"."created", "books_author"."modified" FROM "books_author" WHERE "books_author"."id" = 1 LIMIT 21; args=(1,); alias=default
INFO 2024-09-08 20:57:39,888 basehttp "GET /library/ HTTP/1.1" 200 18289
DEBUG 2024-09-08 20:57:42,322 utils (0.003) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-09-08T20:57:42.297357+00:00'::timestamptz AND "django_session"."session_key" = '8fszyxt80g5535h8oxegl7kgzqmqo2y0') LIMIT 21; args=(datetime.datetime(2024, 9, 8, 20, 57, 42, 297357, tzinfo=datetime.timezone.utc), '8fszyxt80g5535h8oxegl7kgzqmqo2y0'); alias=default
DEBUG 2024-09-08 20:57:42,325 utils (0.002) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2 LIMIT 21; args=(2,); alias=default
DEBUG 2024-09-08 20:57:42,329 utils (0.002) SELECT "books_book"."id", "books_book"."isbn", "books_book"."title", "books_book"."author_id", "books_book"."copyright", "books_book"."publisher_id", "books_book"."edition", "books_book"."category", "books_book"."genre_id", "books_book"."language", "books_book"."comments", "books_book"."cover_image", "books_book"."collection_id", "books_book"."volume_number", "books_book"."section_id", "books_book"."user_id", "books_book"."created", "books_book"."modified" FROM "books_book" WHERE "books_book"."id" = 3 LIMIT 21; args=(3,); alias=default
DEBUG 2024-09-08 20:57:42,332 utils (0.001) SELECT "books_rating"."id", "books_rating"."book_id", "books_rating"."rating", "books_rating"."user_id", "books_rating"."created", "books_rating"."modified" FROM "books_rating" WHERE ("books_rating"."book_id" = 3 AND "books_rating"."user_id" = 2) LIMIT 21; args=(3, 2); alias=default
DEBUG 2024-09-08 20:57:42,337 utils (0.004) UPDATE "books_rating" SET "book_id" = 3, "rating" = 4, "user_id" = 2, "created" = '2024-09-01T09:37:23.386793+00:00'::timestamptz, "modified" = '2024-09-08T20:57:42.333034+00:00'::timestamptz WHERE "books_rating"."id" = 3; args=(3, 4, 2, datetime.datetime(2024, 9, 1, 9, 37, 23, 386793, tzinfo=datetime.timezone.utc), datetime.datetime(2024, 9, 8, 20, 57, 42, 333034, tzinfo=datetime.timezone.utc), 3); alias=default
INFO 2024-09-08 20:57:42,338 basehttp "POST /book/3/rate/ HTTP/1.1" 200 30
